CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EngagementProfile,BalanceGroup,SalaryGroup,SalaryBalanceRatio,RelationshipStrengthIndex,StickyProfile
15715939,Wright,730,France,Male,33,0,0.0,2,1,0,1474.79,0,Inactive Disengaged,Zero Balance,Low,1474.79,27.5,High Churn Risk
15763806,Astorga,773,France,Male,41,4,0.0,2,1,1,24924.92,0,Active Engaged (Multi-Product),Zero Balance,Low,24924.92,62.5,Sticky Elite
15637993,Pokrovsky,711,France,Male,36,9,137688.71,1,1,1,46884.1,0,Active Low-Product,Very High,Low,0.3405054742289747,74.23783412420556,Sticky Active
15720338,Mazzanti,592,Spain,Male,55,8,85845.43,2,1,1,128918.42,0,Active Engaged (Multi-Product),High,High,1.501733036539784,75.92152584740681,Sticky Elite
15627162,Blesing,695,Germany,Male,27,6,125552.96,1,1,0,105291.26,0,Inactive Disengaged,Very High,High,0.8386136128243187,41.25414172144555,High Churn Risk
15596710,Ku,640,France,Female,33,1,167298.42,1,0,1,145381.65,0,Active Low-Product,Very High,High,0.868990759202871,40.41798300457369,High Churn Risk
15781678,Pisani,470,Spain,Male,31,4,55732.92,2,1,1,103792.53,0,Active Engaged (Multi-Product),High,High,1.862286557270689,64.72133695796568,Sticky Elite
15634968,Hsueh,789,Germany,Female,37,6,110689.07,1,1,1,71121.04,1,Active Low-Product,High,Medium,0.642524121630784,65.66171433389549,Sticky Active
15609475,Ricci,604,Spain,Female,39,7,98544.11,1,1,1,52327.57,0,Active Low-Product,High,Medium,0.5310011831129926,67.67765484982368,Sticky Active
15573319,Azubuike,493,Germany,Female,35,8,178317.6,1,0,0,197428.64,0,Inactive Premium,Very High,Very High,1.1071679566797856,33.35717247787737,At-Risk Premium
15738291,Nevzorova,671,France,Female,48,8,115713.84,2,0,0,83210.84,0,Inactive Disengaged,High,Medium,0.7191025801012212,37.1119856870971,High Churn Risk
15782456,Odili,656,France,Male,46,9,143267.14,2,0,0,193099.43,0,Inactive Premium,Very High,Very High,1.3478183635245071,40.710172604343065,At-Risk Premium
15794841,Kung,739,Spain,Male,19,5,89750.21,1,1,0,193008.52,0,Inactive Disengaged,High,Very High,2.150483765065674,37.32715796082784,High Churn Risk
15684696,Lei,560,Spain,Female,26,3,116576.45,1,1,0,157567.37,0,Inactive Disengaged,High,Very High,1.35161105342414,33.39636657855785,High Churn Risk
15629846,Sheehan,827,Germany,Female,47,8,143001.5,2,1,0,108977.5,0,Inactive Premium,Very High,High,0.7620670967290781,53.19958503869041,At-Risk Premium
15674442,Kung,681,France,Male,23,7,157761.56,1,0,0,147759.84,0,Inactive Premium,Very High,High,0.9365963635478531,30.03787409262462,At-Risk Premium
15571689,Kelechi,740,France,Female,37,5,0.0,2,1,1,27528.4,0,Active Engaged (Multi-Product),Zero Balance,Low,27528.4,65.0,Sticky Elite
15730469,Anenechi,663,Spain,Male,31,4,103430.11,2,0,1,36479.27,0,Active Engaged (Multi-Product),High,Low,0.3526914677798585,51.622395272120244,Sticky Multi-Product
15809320,McElhone,845,Spain,Female,52,0,0.0,1,1,0,31726.76,1,Inactive Disengaged,Zero Balance,Low,31726.76,21.25,High Churn Risk
15684367,Chigbogu,555,Spain,Male,27,5,0.0,2,0,0,96398.51,0,Inactive Disengaged,Zero Balance,Medium,96398.51,25.0,High Churn Risk
15793049,Atkins,680,Germany,Female,48,8,115115.38,1,1,0,139558.6,1,Inactive Disengaged,High,High,1.2123261693948333,45.83813297462727,High Churn Risk
15603665,Colombo,638,Germany,Female,39,0,122501.28,2,1,1,95007.8,0,Active Engaged (Multi-Product),High,Medium,0.7755594426487409,57.38251146112751,Sticky Multi-Product
15613623,Tilley,640,Spain,Male,62,3,0.0,1,1,1,101663.47,0,Active Low-Product,Zero Balance,High,101663.47,53.75,Sticky Active
15569572,Sopuluchi,778,France,Male,42,6,0.0,2,1,1,106197.44,0,Active Engaged (Multi-Product),Zero Balance,High,106197.44,67.5,Sticky Elite
15698791,Udinesi,679,France,Male,45,3,146758.24,1,1,0,48466.89,0,Inactive Premium,Very High,Low,0.3302476218873851,34.59931674848541,At-Risk Premium
15626233,Onyekachi,593,France,Female,32,3,0.0,2,1,1,151978.36,0,Active Engaged (Multi-Product),Zero Balance,Very High,151978.36,60.0,Sticky Multi-Product
15607263,McCartney,788,France,Male,55,3,0.0,1,0,1,13288.46,1,Active Low-Product,Zero Balance,Low,13288.46,38.75,High Churn Risk
15610900,Thompson,770,France,Female,70,9,110738.89,1,1,0,22666.77,1,Inactive Disengaged,High,Low,0.20468477980247227,48.16370000066561,High Churn Risk
15624775,Onyeoruru,729,France,Male,67,2,94203.8,1,0,1,102391.06,0,Active Low-Product,High,High,1.0868985444478412,40.004663895607976,High Churn Risk
15691703,Shih,545,France,Male,47,8,105792.49,1,0,1,67830.2,1,Active Low-Product,High,Medium,0.641156653400885,55.46655222644381,Sticky Active
15745355,Golibe,597,France,Male,41,4,153198.23,1,1,1,92090.36,0,Active Low-Product,Very High,Medium,0.6011150317139322,62.355994270422705,Sticky Active
15724955,Lucchesi,537,France,Male,38,3,0.0,2,0,0,141023.01,0,Inactive Disengaged,Zero Balance,High,141023.01,20.0,High Churn Risk
15628999,Townsend,732,France,Male,79,10,61811.23,1,1,1,104222.8,0,Active Low-Product,High,High,1.6861193974072768,73.71359906526192,Sticky Active
15654341,Chao,542,France,Male,34,8,101116.06,1,1,0,196395.05,0,Inactive Disengaged,High,Very High,1.9422543535185852,45.28016459790507,High Churn Risk
15744240,Shen,688,Germany,Female,46,0,74458.25,1,0,1,6866.31,0,Active Low-Product,High,Low,0.09221567501687165,34.21766906435995,High Churn Risk
15632365,Booth,542,Germany,Male,33,8,142871.27,2,0,0,77737.86,0,Inactive Premium,Very High,Medium,0.5441074044669411,38.194394485027765,At-Risk Premium
15729689,Chan,754,Germany,Male,35,6,98585.94,2,0,1,106116.84,0,Active Engaged (Multi-Product),High,High,1.0763782707932714,56.429322060602374,Sticky Multi-Product
15759284,Yeh,750,France,Female,37,6,0.0,1,1,1,117948.0,1,Active Low-Product,Zero Balance,High,117948.0,61.25,Sticky Active
15602124,Badgery,731,France,Male,30,7,0.0,2,1,1,184581.68,0,Active Engaged (Multi-Product),Zero Balance,Very High,184581.68,70.0,Sticky Elite
15661903,Hsia,699,France,Female,43,3,80764.03,1,1,0,199378.58,1,Inactive Disengaged,High,Very High,2.4686250967776524,31.968997402491187,High Churn Risk
15664668,Zarate,534,France,Female,42,9,144801.97,1,0,1,12483.39,1,Active Low-Product,Very High,Low,0.0862094886589688,59.52134604731347,Sticky Active
15736431,Congreve,494,Spain,Male,27,2,0.0,2,1,0,22404.64,0,Inactive Disengaged,Zero Balance,Low,22404.64,32.5,High Churn Risk
15748639,Hayslett,497,Germany,Male,35,7,110053.62,2,1,1,92887.06,0,Active Engaged (Multi-Product),High,Medium,0.8440087294835964,74.38638731765555,Sticky Elite
15628123,Robinson,632,France,Female,28,5,118890.81,1,0,1,145157.97,0,Active Low-Product,High,High,1.2209248896118243,48.488609608387215,High Churn Risk
15602731,Wong,724,France,Male,31,5,0.0,1,1,0,134889.95,1,Inactive Disengaged,Zero Balance,High,134889.95,33.75,High Churn Risk
15794137,Nevzorova,751,Germany,Female,37,0,151218.98,1,1,1,109309.29,0,Active Low-Product,Very High,High,0.7228495202816452,52.27710765952822,Sticky Active
15748696,Page,733,France,Male,42,9,150507.21,1,0,1,169964.12,0,Active Low-Product,Very High,Very High,1.1292680977336718,59.748738770789366,Sticky Active
15725068,Quinn,701,Spain,Female,21,9,0.0,2,1,1,26327.42,0,Active Engaged (Multi-Product),Zero Balance,Low,26327.42,75.0,Sticky Elite
15807340,O'Donnell,525,Germany,Male,33,4,131023.76,2,0,0,55072.93,0,Inactive Premium,Very High,Medium,0.420324601243307,27.72219041205136,At-Risk Premium
15586133,Pisano,666,Germany,Female,44,2,122314.5,1,0,0,68574.88,1,Inactive Disengaged,High,Medium,0.5606393302565906,16.125067004296447,High Churn Risk
15576185,Sinclair,653,France,Male,29,2,0.0,2,1,1,41671.81,0,Active Engaged (Multi-Product),Zero Balance,Low,41671.81,57.5,Sticky Multi-Product
15660809,Loving,850,France,Male,28,4,0.0,2,1,1,12409.01,0,Active Engaged (Multi-Product),Zero Balance,Low,12409.01,62.5,Sticky Elite
15616666,Artemova,646,Germany,Female,52,6,111739.4,2,0,1,68367.18,0,Active Engaged (Multi-Product),High,Medium,0.6118394063382626,56.953577147598054,Sticky Multi-Product
15706904,Robertson,750,France,Male,43,6,113882.31,1,1,1,74564.41,0,Active Low-Product,High,Medium,0.6547439655556201,65.78898672564625,Sticky Active
15606915,Genovese,764,France,Male,24,7,98148.61,1,1,0,26843.76,0,Inactive Disengaged,High,Low,0.2734983867994992,42.661891477531775,High Churn Risk
15749693,Ugonnatubelum,658,France,Female,32,9,0.0,2,1,0,156774.75,0,Inactive Disengaged,Zero Balance,Very High,156774.75,50.0,High Churn Risk
15791743,Corbett,727,France,Male,32,1,59271.82,1,1,1,46019.43,0,Active Low-Product,High,Low,0.7764002117665398,51.11238625810184,Sticky Active
15796480,Reilly,687,France,Female,31,2,0.0,2,0,1,145411.39,0,Active Engaged (Multi-Product),Zero Balance,High,145411.39,42.5,Sticky Multi-Product
15790442,Wright,631,Spain,Male,33,2,0.0,2,1,1,158268.84,0,Active Engaged (Multi-Product),Zero Balance,Very High,158268.84,57.5,Sticky Multi-Product
15609458,Vincent,797,France,Male,30,10,69413.44,1,1,1,74637.57,0,Active Low-Product,High,Medium,1.0752455829075334,74.01659898048646,Sticky Active
15593897,Carr,650,Spain,Male,25,7,160599.06,2,1,1,28391.52,0,Active Engaged (Multi-Product),Very High,Low,0.17678399372951667,76.40096781924485,Sticky Elite
15604576,Eiland,850,Spain,Male,22,3,0.0,1,1,1,144385.54,0,Active Low-Product,Zero Balance,High,144385.54,53.75,Sticky Active
15666270,Omeokachie,676,France,Female,40,2,147803.48,1,1,0,95181.06,1,Inactive Premium,Very High,Medium,0.6439660015718062,32.14097669097441,At-Risk Premium
15572626,Mackenzie,620,Spain,Male,44,8,0.0,2,1,1,15627.51,0,Active Engaged (Multi-Product),Zero Balance,Low,15627.51,72.5,Sticky Elite
15727197,Pinto,576,France,Female,52,9,170228.59,2,0,0,148477.57,1,Inactive Premium,Very High,High,0.8722195124831118,41.78477026269909,At-Risk Premium
15714006,Gardener,482,France,Female,35,2,133111.73,1,0,1,79957.95,0,Active Low-Product,Very High,Medium,0.6006784625332227,41.55541025641128,High Churn Risk
15642137,Fang,695,Spain,Female,39,5,0.0,2,0,0,102763.69,0,Inactive Disengaged,Zero Balance,High,102763.69,25.0,High Churn Risk
15665327,Cattaneo,706,France,Male,18,2,176139.5,2,1,0,129654.22,0,Inactive Premium,Very High,High,0.7360840919606791,39.52036033833498,At-Risk Premium
15626806,Labrador,668,France,Female,32,2,0.0,2,1,1,40652.33,0,Active Engaged (Multi-Product),Zero Balance,Low,40652.33,57.5,Sticky Multi-Product
15662578,Dettmann,679,Germany,Male,35,1,110245.13,1,1,1,178291.09,0,Active Low-Product,High,Very High,1.6172095111184401,53.14402029724499,Sticky Active
15790829,Gibson,703,France,Female,45,5,0.0,2,1,0,131906.44,0,Inactive Disengaged,Zero Balance,High,131906.44,40.0,High Churn Risk
15654959,Hope,670,Spain,Male,67,6,158719.57,1,1,1,118607.4,0,Active Low-Product,Very High,High,0.747271761939867,67.57605732470901,Sticky Active
15760244,Ives,590,France,Female,76,5,160979.68,1,0,1,13848.58,0,Active Low-Product,Very High,Low,0.08602634800648128,50.16613812205585,Sticky Active
15715394,Greece,613,Spain,Male,35,4,123557.65,2,0,1,170903.4,0,Active Engaged (Multi-Product),High,Very High,1.3831763296216009,52.42461501002259,Sticky Multi-Product
15722246,Omeokachie,742,France,Female,60,4,0.0,1,1,1,13161.66,1,Active Low-Product,Zero Balance,Low,13161.66,56.25,Sticky Active
15609704,Mao,608,France,Female,33,4,0.0,1,1,0,79304.38,1,Inactive Disengaged,Zero Balance,Medium,79304.38,31.25,High Churn Risk
15757628,Savage,571,France,Male,40,10,112896.86,1,1,1,121402.53,0,Active Low-Product,High,High,1.0753306572861523,75.74970982242232,Sticky Active
15633586,Brierly,595,France,Female,39,7,120962.13,1,0,0,23305.01,0,Inactive Disengaged,High,Low,0.19266209463991216,28.57116583669489,High Churn Risk
15565796,Docherty,745,Germany,Male,48,10,96048.55,1,1,0,74510.65,0,Inactive Disengaged,High,Medium,0.7757522028994409,50.078189764218614,High Churn Risk
15717935,McDonald,589,France,Female,21,3,0.0,2,0,1,55601.44,0,Active Engaged (Multi-Product),Zero Balance,Medium,55601.44,45.0,Sticky Multi-Product
15577700,Rapuokwu,749,France,Male,37,10,185063.7,2,1,1,134526.87,0,Active Engaged (Multi-Product),Very High,High,0.7269180454187103,84.87605057097088,Sticky Elite
15747345,Bergamaschi,678,France,Female,22,6,118064.93,2,1,1,195424.01,0,Active Engaged (Multi-Product),High,Very High,1.6552108639638887,72.20569265792338,Sticky Elite
15678317,Manfrin,603,France,Male,46,2,0.0,2,1,1,59563.49,0,Active Engaged (Multi-Product),Zero Balance,Medium,59563.49,57.5,Sticky Multi-Product
15698335,Bergamaschi,504,France,Female,73,8,0.0,1,1,1,34595.58,0,Active Low-Product,Zero Balance,Low,34595.58,66.25,Sticky Active
15768451,MacDonald,739,Germany,Male,40,5,149131.03,3,1,1,60036.99,1,Active Engaged (Multi-Product),Very High,Medium,0.40257609314377335,77.1938886123047,Sticky Elite
15753213,Lees,604,France,Female,34,7,0.0,2,1,0,193021.49,0,Inactive Disengaged,Zero Balance,Very High,193021.49,45.0,High Churn Risk
15769645,Senior,612,France,Female,35,3,0.0,1,1,1,48108.72,0,Active Low-Product,Zero Balance,Low,48108.72,53.75,Sticky Active
15657565,Nwokezuike,629,Spain,Female,44,6,125512.98,2,0,0,79082.76,0,Inactive Disengaged,Very High,Medium,0.6300713275126802,32.50254824578378,High Churn Risk
15620323,Ekwueme,652,Spain,Female,42,3,83492.07,2,1,0,37914.12,0,Inactive Disengaged,High,Low,0.4540990048635174,38.32772840159923,High Churn Risk
15679983,Garmon,565,France,Male,34,7,0.0,1,0,0,74593.84,0,Inactive Disengaged,Zero Balance,Medium,74593.84,23.75,High Churn Risk
15812616,Enyinnaya,707,France,Female,49,10,0.0,1,1,0,82967.97,1,Inactive Disengaged,Zero Balance,Medium,82967.97,46.25,High Churn Risk
15601796,Chizuoke,645,France,Male,30,1,125739.26,1,1,1,193441.23,0,Active Low-Product,Very High,Very High,1.538419198433342,53.76156704700303,Sticky Active
15729489,Hyde,762,Germany,Female,34,8,98592.88,1,0,1,191790.29,1,Active Low-Product,High,Very High,1.9452555270164842,55.17959866693286,Sticky Active
15613216,Cameron,639,Spain,Female,39,1,141789.15,1,1,0,92455.96,0,Inactive Premium,Very High,Medium,0.6520619380119141,29.401264623018854,At-Risk Premium
15657937,Lord,709,Germany,Male,22,0,112949.71,1,0,0,155231.55,0,Inactive Disengaged,High,Very High,1.3743300064249262,10.751816255356907,High Churn Risk
15815428,Biryukova,823,France,Male,34,3,105057.33,1,1,0,9217.92,0,Inactive Disengaged,High,Low,0.08774097208664938,32.93725108668623,High Churn Risk
15640409,Carpenter,817,Germany,Female,46,0,89087.89,1,0,1,87941.85,1,Active Low-Product,High,Medium,0.9871247694297236,34.80075999183573,High Churn Risk
15699492,Lorenzo,665,Germany,Female,27,2,147435.96,1,0,0,187508.06,0,Inactive Premium,Very High,Very High,1.2717846325643176,17.12632851250482,At-Risk Premium
15623536,Madukwe,646,Germany,Male,39,0,154439.86,1,1,0,171519.06,0,Inactive Premium,Very High,Very High,1.1105808398114334,27.405481693782523,At-Risk Premium
15707551,Hutcheon,568,France,Male,30,8,73054.37,2,1,1,27012.0,0,Active Engaged (Multi-Product),High,Low,0.36974694673368985,75.41171487196256,Sticky Elite
15577999,Sleeman,850,France,Female,62,1,124678.35,1,1,0,70916.0,1,Inactive Disengaged,High,Medium,0.5687870525471941,28.719282548145344,High Churn Risk
15788775,Milne,473,Germany,Male,40,8,152576.25,2,1,0,73073.68,0,Inactive Premium,Very High,Medium,0.4789290670791353,53.58120412554755,At-Risk Premium
15758362,Williamson,731,France,Female,41,9,152243.57,1,1,1,88783.59,0,Active Low-Product,Very High,Medium,0.5831642468430893,74.81794455868516,Sticky Active
15807961,Bruno,619,France,Male,25,4,0.0,1,1,0,145524.36,0,Inactive Disengaged,Zero Balance,High,145524.36,31.25,High Churn Risk
15710978,Palerma,715,Germany,Male,42,2,88120.97,2,1,1,21333.22,0,Active Engaged (Multi-Product),High,Low,0.24208741588505114,61.012221635485545,Sticky Elite
15703541,Wang,772,Germany,Female,51,9,143930.92,1,0,1,46675.51,1,Active Low-Product,Very High,Low,0.32428880265058646,59.486628764292306,Sticky Active
15626474,Onyemere,686,France,Female,31,1,0.0,2,1,0,4802.25,0,Inactive Disengaged,Zero Balance,Low,4802.25,30.0,High Churn Risk
15608344,Dawson,749,Germany,Female,29,7,137059.05,3,1,0,102975.72,1,Inactive Premium,Very High,High,0.751318272538205,56.71273787895316,At-Risk Premium
15768367,Nebechukwu,781,France,Female,27,7,186558.55,1,1,1,175071.29,1,Active Low-Product,Very High,Very High,0.9384204132139042,71.18563053827951,Sticky Active
15806210,Bateman,675,Spain,Male,66,5,115654.47,2,1,1,131970.86,0,Active Engaged (Multi-Product),High,High,1.1410689005889647,69.60961938769641,Sticky Elite
15697702,Lord,730,Spain,Male,29,2,0.0,2,1,0,14174.09,0,Inactive Disengaged,Zero Balance,Low,14174.09,32.5,High Churn Risk
15689152,Loggia,683,Spain,Male,38,3,126152.84,1,0,0,15378.75,0,Inactive Disengaged,Very High,Low,0.12190473155632837,18.778051030599716,High Churn Risk
15568573,Graham,554,Germany,Female,51,7,105701.91,1,0,1,179797.79,1,Active Low-Product,High,Very High,1.70097294388584,52.962941995692354,Sticky Active
15689598,Dean,722,France,Male,46,6,0.0,1,1,1,93917.68,1,Active Low-Product,Zero Balance,Medium,93917.68,61.25,Sticky Active
15713374,Jarvis,689,Germany,Male,67,9,157094.78,1,1,1,99490.01,0,Active Low-Product,Very High,Medium,0.6333079730085683,75.01129836221551,Sticky Active
15679733,Haugh,796,Germany,Male,40,2,113228.38,2,1,1,46415.09,0,Active Engaged (Multi-Product),High,Low,0.4099209056871988,62.012923155373564,Sticky Elite
15759274,Micklem,447,France,Female,32,10,0.0,1,1,1,151815.76,0,Active Low-Product,Zero Balance,Very High,151815.76,71.25,Sticky Active
15607748,Bennett,498,Germany,Male,37,8,108432.88,2,1,1,14865.05,0,Active Engaged (Multi-Product),High,Low,0.13708861105034698,76.82178977528287,Sticky Elite
15607577,Roberts,663,Spain,Male,27,8,0.0,1,1,1,188007.99,0,Active Low-Product,Zero Balance,Very High,188007.99,66.25,Sticky Active
15813697,Onyekaozulu,498,Germany,Female,44,2,120702.67,2,1,1,98175.74,0,Active Engaged (Multi-Product),High,Medium,0.8133616815462198,62.310824586189554,Sticky Elite
15801125,Kegley,627,France,Female,32,1,0.0,1,1,0,106851.7,0,Inactive Disengaged,Zero Balance,High,106851.7,23.75,High Churn Risk
15777855,Manna,649,France,Male,45,7,0.0,2,0,1,75204.21,0,Active Engaged (Multi-Product),Zero Balance,Medium,75204.21,55.0,Sticky Multi-Product
15635396,Thompson,738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1,Inactive Premium,Very High,High,1.0198757519291417,49.29433036935435,At-Risk Premium
15698031,Romano,587,Germany,Female,39,6,101851.8,2,1,0,7103.71,0,Inactive Disengaged,High,Low,0.06974486710232806,46.55948885461822,High Churn Risk
15678944,Brown,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1,Inactive Premium,Very High,Low,0.07058250193834327,41.468675040531394,At-Risk Premium
15718507,Su,647,Germany,Male,37,3,116509.99,1,1,1,149517.71,1,Active Low-Product,High,Very High,1.283292760622839,58.39371769430369,Sticky Active
15808334,Mackay,776,Germany,Female,37,1,93124.04,2,1,1,196079.32,0,Active Engaged (Multi-Product),High,Very High,2.1055488405696257,58.71162809569415,Sticky Multi-Product
15804709,Watt,688,Germany,Male,35,5,111578.18,1,0,0,166165.93,1,Inactive Disengaged,High,Very High,1.4892198526642695,23.197151431085025,High Churn Risk
15645835,Milani,605,France,Male,32,9,0.0,2,1,1,55724.24,0,Active Engaged (Multi-Product),Zero Balance,Medium,55724.24,75.0,Sticky Elite
15738166,Hsu,596,France,Female,39,10,86546.29,1,0,1,131768.98,0,Active Low-Product,High,High,1.5225084459605844,59.69945989823996,Sticky Active
15675360,Valenzuela,427,France,Male,33,8,0.0,1,1,1,13858.95,0,Active Low-Product,Zero Balance,Low,13858.95,66.25,Sticky Active
15793042,Sung,629,France,Male,39,2,129669.32,2,1,0,82774.07,0,Inactive Premium,Very High,Medium,0.638342451842488,37.6682067408325,At-Risk Premium
15630106,Lo,496,Spain,Male,29,2,0.0,2,1,0,55389.59,0,Inactive Disengaged,Zero Balance,Medium,55389.59,32.5,High Churn Risk
15810385,Giordano,717,Spain,Female,36,2,164557.95,1,0,1,82336.73,0,Active Low-Product,Very High,Medium,0.5003479300275068,42.80875658519361,High Churn Risk
15578211,Connolly,777,France,Male,23,6,0.0,2,1,1,163225.48,0,Active Engaged (Multi-Product),Zero Balance,Very High,163225.48,67.5,Sticky Elite
15572792,Bellucci,535,Spain,Male,35,8,118989.92,1,1,1,135536.72,0,Active Low-Product,High,High,1.1390509460721878,70.99255981781289,Sticky Active
15620030,Jamieson,744,France,Male,29,1,0.0,1,0,0,82422.97,0,Inactive Disengaged,Zero Balance,Medium,82422.97,8.75,High Churn Risk
15783541,Fomina,755,France,Male,31,5,0.0,2,0,1,194660.78,0,Active Engaged (Multi-Product),Zero Balance,Very High,194660.78,50.0,Sticky Multi-Product
15679284,Aksenov,593,Spain,Female,45,6,79259.75,1,1,0,55347.28,0,Inactive Disengaged,High,Medium,0.6982936699438247,39.40904158537038,High Churn Risk
15582910,Turnbull,514,France,Male,38,4,112230.38,1,1,0,16717.11,1,Inactive Disengaged,High,Low,0.1489521914459218,35.7231460490592,High Churn Risk
15688337,Dixon,721,France,Male,40,9,118129.87,1,1,1,160277.65,0,Active Low-Product,High,Very High,1.3567804080339034,73.45828095981122,Sticky Active
15734970,White,835,Spain,Male,38,7,86824.09,1,0,0,175905.97,0,Inactive Disengaged,High,Very High,2.0259808541517206,27.210532122823253,High Churn Risk
15759140,Long,682,France,Female,64,10,128306.7,1,0,1,66040.83,0,Active Low-Product,Very High,Medium,0.514706677775379,61.363897040826416,Sticky Active
15643042,Han,590,Germany,Female,40,2,117641.43,2,0,0,92198.05,0,Inactive Disengaged,High,Medium,0.7837142602375691,22.188813294672748,High Churn Risk
15773868,Belov,653,Germany,Female,37,3,125734.2,2,1,0,134625.09,1,Inactive Disengaged,Very High,High,1.0707032716375366,40.01136537149406,High Churn Risk
15615820,MacDonald,837,France,Male,49,8,103302.37,1,1,1,50974.57,0,Active Low-Product,High,Low,0.49344537356332135,70.36730396193929,Sticky Active
15730273,Parsons,841,France,Male,27,8,0.0,1,1,0,171922.72,0,Inactive Disengaged,Zero Balance,Very High,171922.72,41.25,High Churn Risk
15724890,Cross,584,Spain,Male,36,4,82696.09,2,0,0,83058.14,0,Inactive Disengaged,High,Medium,1.0043659335534056,25.796003170052032,High Churn Risk
15765952,Milanesi,769,France,Male,29,4,145471.37,1,1,0,188382.77,0,Inactive Premium,Very High,Very High,1.294972852920455,37.04802620259086,At-Risk Premium
15685920,Lombardo,599,Spain,Male,34,2,101506.66,1,0,0,198030.24,0,Inactive Disengaged,High,Very High,1.950889617591421,15.295732671779207,High Churn Risk
15663263,Collins,698,France,Male,47,5,156265.31,2,0,0,1055.66,0,Inactive Premium,Very High,Low,0.006755518831922249,31.228238325768043,At-Risk Premium
15568953,Alexeieva,477,France,Male,27,1,128554.98,1,1,1,133173.19,0,Active Low-Product,Very High,High,1.0359159488341187,53.87379269208466,Sticky Active
15643361,Cullen,477,Germany,Male,34,8,139959.55,2,1,1,189875.83,0,Active Engaged (Multi-Product),Very High,Very High,1.356638209838415,78.07834258523052,Sticky Elite
15699486,Johnson,745,Spain,Male,34,7,132944.53,1,1,1,31802.92,0,Active Low-Product,Very High,Low,0.23921767057531004,69.04874619611492,Sticky Active
15747854,Rudd,749,France,Female,35,3,0.0,3,1,1,132649.85,0,Active Engaged (Multi-Product),Zero Balance,High,132649.85,66.25,Sticky Elite
15691785,Findlay,850,France,Male,61,1,0.0,1,1,0,53067.83,1,Inactive Disengaged,Zero Balance,Medium,53067.83,23.75,High Churn Risk
15709004,Mai,528,Germany,Male,22,5,93547.23,2,0,1,961.57,0,Active Engaged (Multi-Product),High,Low,0.010278868985548953,53.7284951033306,Sticky Multi-Product
15652218,Morrison,750,France,Male,33,2,152302.72,1,1,0,71333.44,0,Inactive Premium,Very High,Medium,0.468363083974574,32.320302089585454,At-Risk Premium
15697127,Monaldo,543,France,Female,31,2,147674.26,1,1,1,16658.76,0,Active Low-Product,Very High,Low,0.11280670844933673,57.13582639269992,Sticky Active
15658486,Gidney,579,Spain,Female,59,3,148021.12,1,1,1,74878.22,0,Active Low-Product,Very High,Medium,0.5058583136088038,59.64965112926926,Sticky Active
15694160,Sagese,624,France,Male,37,0,0.0,2,0,0,112104.55,0,Inactive Disengaged,Zero Balance,High,112104.55,12.5,High Churn Risk
15685290,Wall,595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1,Inactive Premium,Very High,Low,0.34012959391723696,45.67404159991812,At-Risk Premium
15701042,Dalton,596,Germany,Female,27,2,151027.56,1,1,0,170320.58,0,Inactive Premium,Very High,Very High,1.1277375616903187,32.26947826705257,At-Risk Premium
15680449,Hsing,431,Germany,Female,44,2,138843.7,1,1,0,37688.31,1,Inactive Premium,Very High,Low,0.27144219404845843,31.78386835268455,At-Risk Premium
15599860,Warner,647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1,Active Low-Product,High,High,1.242208947595539,70.63258218705451,Sticky Active
15723169,Williams,640,France,Female,31,9,138857.59,1,1,0,48640.77,0,Inactive Premium,Very High,Low,0.35028996045545324,49.284421963913715,At-Risk Premium
15803842,Dunn,752,Germany,Female,45,3,105426.5,2,0,1,89773.45,0,Active Engaged (Multi-Product),High,Medium,0.8515183419885703,49.20196502890875,Sticky Multi-Product
15728224,Kerr,710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1,Inactive Premium,Very High,Low,0.28246339600418435,55.94486510439358,At-Risk Premium
15644174,Marchesi,638,Germany,Male,27,4,135096.05,1,1,1,186523.72,1,Active Low-Product,Very High,Very High,1.380664640715693,61.63449894138293,Sticky Active
15707110,Endrizzi,660,Germany,Male,28,2,170890.05,2,1,0,41758.9,0,Inactive Premium,Very High,Low,0.2443597836165206,39.31113395482604,At-Risk Premium
15765415,King,609,Spain,Female,45,4,89122.3,1,1,1,199256.98,0,Active Low-Product,High,Very High,2.235745085740766,59.802131465010355,Sticky Active
15756751,Griffiths,596,Spain,Female,54,0,78126.28,1,1,1,153482.91,1,Active Low-Product,High,Very High,1.964523915334055,49.36386507565681,High Churn Risk
15795151,Hartzler,705,France,Female,38,3,123894.43,1,1,0,21177.1,0,Inactive Disengaged,High,Low,0.1709272085338418,33.68803798984679,High Churn Risk
15632859,Chukwudi,444,France,Male,36,7,0.0,2,0,1,138743.86,0,Active Engaged (Multi-Product),Zero Balance,High,138743.86,55.0,Sticky Multi-Product
15584037,Denisov,727,Germany,Male,58,5,106913.43,1,1,0,25881.0,1,Inactive Disengaged,High,Low,0.24207209447779876,38.01122933020335,High Churn Risk
